company_name,evidence_query,evidence_year,new_region,document_id,evidence_score_for_this_evidence_item
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2022,france,-000-931-ArcelorMittal_pressrelease_steel-support-state_4.2.22_feb2022.pdf,1
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2022,united_states,-001-102-arcelormittal_LD-2_Disclosure_Form_Q32022_jan2023.pdf,0
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2022,germany,-001-069-arcelormittal_finanz_hydrogen_16.10.22_oct2022.pdf,0
ArcelorMittal,Alignment with IPCC on Climate Action,2022,global,-000-909-ArcelorMittal_advoacy-alignment-report_27.01.22_jan2022.pdf,2
ArcelorMittal,Alignment with IPCC on Climate Action,2022,global,-000-988-ArcelorMittal_website_steel-scrap_27.6.22_jun2022.pdf,2
ArcelorMittal,Alignment with IPCC on Climate Action,2022,united_states,-000-935-C2ES_letter_BBB_9.2.22_feb2022.pdf,2
ArcelorMittal,Alignment with IPCC on Climate Action,2022,eu,-000-978-Open-Letter-by-EU-steel-CEOs-on-ETS_CBAM_2022.05.24_may2022.pdf,1
ArcelorMittal,Alignment with IPCC on Climate Action,2022,eu,-000-981-CEOs-letter_ETS_CBAM-June2022.pdf,2
ArcelorMittal,Alignment with IPCC on Climate Action,2022,eu,-000-934-arcelormittal_france24_ceo_steeldecarbonization_10.2.22_feb2022.pdf,-1
ArcelorMittal,Carbon Tax,2022,global,-000-909-ArcelorMittal_advoacy-alignment-report_27.01.22_jan2022.pdf,1
ArcelorMittal,Carbon Tax,2022,eu,-001-052-ArcelorMittal_CommentsTLAB_Sept22_AccessedSept22.pdf,0
ArcelorMittal,Carbon Tax,2022,eu,-000-978-Open-Letter-by-EU-steel-CEOs-on-ETS_CBAM_2022.05.24_may2022.pdf,-1
ArcelorMittal,Carbon Tax,2022,eu,-001-074-ArcelorMittal_EC_meetingMinutes_cbam_04.02.2022_nov2022.pdf,-1
ArcelorMittal,Carbon Tax,2022,eu,-000-972-ArcelorMittal_pressrelease_EUparl-cbam-ets_12.5.22_may2022.pdf,-1
ArcelorMittal,Carbon Tax,2022,eu,-000-946-arcelormittal_annualreport2021_p.33-34_11.3.22_mar2022.pdf,-1
ArcelorMittal,Carbon Tax,2022,eu,-000-981-CEOs-letter_ETS_CBAM-June2022.pdf,-1
ArcelorMittal,Emissions Trading,2022,global,-000-909-ArcelorMittal_advoacy-alignment-report_27.01.22_jan2022.pdf,0
ArcelorMittal,Emissions Trading,2022,eu,-001-018-arcelormittal_europapress_costs-energy_15.7.22_jul2022.pdf,-1
ArcelorMittal,Emissions Trading,2022,eu,-000-978-Open-Letter-by-EU-steel-CEOs-on-ETS_CBAM_2022.05.24_may2022.pdf,-1
ArcelorMittal,Emissions Trading,2022,eu,-000-964-arcelormittal_integrated-annual-review-2021_all_2.5.22_may2022.pdf,0
ArcelorMittal,Emissions Trading,2022,eu,-000-972-ArcelorMittal_pressrelease_EUparl-cbam-ets_12.5.22_may2022.pdf,-1
ArcelorMittal,Emissions Trading,2022,eu,-000-981-CEOs-letter_ETS_CBAM-June2022.pdf,-1
Ford Motor,Alignment with IPCC on Climate Action,2022,united_states,-000-935-C2ES_letter_BBB_9.2.22_feb2022.pdf,2
Ford Motor,Alignment with IPCC on Climate Action,2022,eu,-000-982-Ford_Joint_Letter-May22_Accessed-Jun22.pdf,2
National Grid,Alignment with IPCC on Climate Action,2022,united_states,-000-985-NationalGrid_timesunion_NYgas_15.6.22_june2022.pdf,-1
National Grid,Alignment with IPCC on Climate Action,2022,united_states,-000-935-C2ES_letter_BBB_9.2.22_feb2022.pdf,2
National Grid,Alignment with IPCC on Climate Action,2022,global,-001-085-NatGrid_edie_COP27_20.11.22_nov2022.pdf,2
National Grid,Alignment with IPCC on Climate Action,2022,global,-001-039-NationalGrid_report_CEOintro_06.22_aug2022.pdf,1
National Grid,Alignment with IPCC on Climate Action,2022,global,-001-090-NatGrid_bg_cop27_8.12.22_dec2022.pdf,2
Trane Technologies (formerly Ingersoll-Rand),Alignment with IPCC on Climate Action,2022,united_states,-000-935-C2ES_letter_BBB_9.2.22_feb2022.pdf,2
Trane Technologies (formerly Ingersoll-Rand),Alignment with IPCC on Climate Action,2022,united_states,-001-094-TT_heat-pump-IRA_Nov2022_Jan2023.pdf,1
Trane Technologies (formerly Ingersoll-Rand),Alignment with IPCC on Climate Action,2022,global,-000-966-Trane_Q12022_earningscall_4.5.22_may2022.pdf,1
Trane Technologies (formerly Ingersoll-Rand),Alignment with IPCC on Climate Action,2022,global,-000-905-Decarbonization__A_Sustainable_Pathway___Trane_Technologies_Blog.pdf,1
Trane Technologies (formerly Ingersoll-Rand),Alignment with IPCC on Climate Action,2022,global,-001-028-TT_CEO_Blog_Jan2022_Aug2022.pdf,2
ArcelorMittal,Renewable Energy,2022,united_states,-000-935-C2ES_letter_BBB_9.2.22_feb2022.pdf,2
ArcelorMittal,Renewable Energy,2022,germany,-000-989-arcelormittal_PR_windseeG_22.6.22_jun2022.pdf,0
General Electric,Renewable Energy,2022,united_states,-000-935-C2ES_letter_BBB_9.2.22_feb2022.pdf,2
General Electric,Renewable Energy,2022,united_states,-000-964-GE_windpowermonthly_BBBtaxcredits_27.4.22_may2022.pdf,1
General Electric,Renewable Energy,2022,global,-000-950-GE_press_hydro_22.3.22_mar2022.pdf,1
General Electric,Renewable Energy,2022,eu,-000-938-WindEurope-letter-to-President-von-der-Leyen_Feb2022AccessedFeb2022.pdf,1
Holcim,Alignment with IPCC on Climate Action,2022,united_states,-000-935-C2ES_letter_BBB_9.2.22_feb2022.pdf,1
Holcim,Alignment with IPCC on Climate Action,2022,eu,-000-981-CEOs-letter_ETS_CBAM-June2022.pdf,2
Holcim,Alignment with IPCC on Climate Action,2022,united_kingdom,-001-035-holcim_aggregateindustries_sustainabilitywhitepaper_15.8.22_aug2022.pdf,1
Repsol,Alignment with IPCC on Climate Action,2022,eu,-000-980-Joint-letter-CO2-emission-standards-May2022.pdf,2
Repsol,Alignment with IPCC on Climate Action,2022,eu,-000-981-CEOs-letter_ETS_CBAM-June2022.pdf,2
Repsol,Alignment with IPCC on Climate Action,2022,global,-001-036-repsol-climate-policy-positions-2022.pdf,1
Repsol,Alignment with IPCC on Climate Action,2022,global,-000-937-Repsol_plan-global-sostenibilidad-2022_pg8.pdf,1
BASF,Alignment with IPCC on Climate Action,2022,eu,-000-966-BASF-WintershallDea_EUMethaneRulesFeedback_April2022_AccessedMay2022.pdf,2
BASF,Alignment with IPCC on Climate Action,2022,eu,-000-981-CEOs-letter_ETS_CBAM-June2022.pdf,2
BASF,Alignment with IPCC on Climate Action,2022,eu,-000-900-BASF_Position_EuropeanGreenDeal_jan2022.pdf,2
BASF,Alignment with IPCC on Climate Action,2022,global,-000-939-BASF_2021Annualreport_p.27_25.2.22_mar2022.pdf,1
BASF,Alignment with IPCC on Climate Action,2022,global,-000-901-wintershalldea_natgas_website_jan2022.pdf,1
thyssenkrupp,Alignment with IPCC on Climate Action,2022,eu,-000-978-Open-Letter-by-EU-steel-CEOs-on-ETS_CBAM_2022.05.24_may2022.pdf,1
thyssenkrupp,Alignment with IPCC on Climate Action,2022,eu,-000-981-CEOs-letter_ETS_CBAM-June2022.pdf,2
thyssenkrupp,Alignment with IPCC on Climate Action,2022,global,-001-085-thyssenkrupp_CEO_Q42022_EarningsCallTranscript_SeekingAlpha_17.11.22_nov2022.pdf,1
thyssenkrupp,Alignment with IPCC on Climate Action,2022,global,-000-905-thyssenkrupp_website_cop26_jan2022.pdf,2
Holcim,Carbon Tax,2022,eu,-000-981-CEOs-letter_ETS_CBAM-June2022.pdf,-1
Holcim,Carbon Tax,2022,global,-000-985-holcim_ScientificAmerican_cbam_16.6.22_jun2022.pdf,0
BASF,Emissions Trading,2022,eu,-000-979-BASF_InvestorUpdate_EUETS&CBAM_03.2022_Jun2022.pdf,-1
BASF,Emissions Trading,2022,eu,-000-981-CEOs-letter_ETS_CBAM-June2022.pdf,-1
BASF,Emissions Trading,2022,eu,-000-933-BusinessEurope_HeadlinesNo.2022-04_DG_ETS_10.2.22_feb2022.pdf,-1
BASF,Emissions Trading,2022,global,-000-900-BASF_Position_EmissionTradingSystems_jan2022.pdf,-1
SSAB,Alignment with IPCC on Climate Action,2022,eu,-000-978-Open-Letter-by-EU-steel-CEOs-on-ETS_CBAM_2022.05.24_may2022.pdf,1
SSAB,Alignment with IPCC on Climate Action,2022,global,-000-904-SSAB_website_futureofsteel_jan2022.pdf,1
SSAB,Alignment with IPCC on Climate Action,2022,global,-001-075-SSAB_pressrelease_COP27_7.11.22_nov2022.pdf,1
SSAB,Alignment with IPCC on Climate Action,2022,global,-001-059-SSAB_PR_CEO_conference_11.10.22_oct2022.pdf,0
SSAB,Alignment with IPCC on Climate Action,2022,global,-000-946-ssab_annualreport2021_p.16_16.3.22_mar2022.pdf,1
SSAB,Alignment with IPCC on Climate Action,2022,global,-000-904-SSAB_website_5reasons-fossilfreesteel_jan2022.pdf,0
SSAB,Carbon Tax,2022,eu,-000-947-ssab_hybrit_pressrelease_21.3.22_mar2022.pdf,1
SSAB,Carbon Tax,2022,eu,-000-978-Open-Letter-by-EU-steel-CEOs-on-ETS_CBAM_2022.05.24_may2022.pdf,-1
SSAB,Carbon Tax,2022,united_states,-001-102-SSAB_LD-2_Disclosure_Form_Q32022_jan2023.pdf,0
thyssenkrupp,Energy Transition & Zero Carbon Technologies,2022,global,-000-931-thyssenkrupp_fortune_greenhydrogen_19.1.22_feb2022.pdf,1
thyssenkrupp,Energy Transition & Zero Carbon Technologies,2022,global,-001-082-thyssenkrupp_annualreport2022_p.134_17.11.22_nov2022.pdf,-1
thyssenkrupp,Energy Transition & Zero Carbon Technologies,2022,global,-000-905-thyssenkrupp_website_hydrogen-hydropower_jan2022.pdf,1
thyssenkrupp,Energy Transition & Zero Carbon Technologies,2022,global,-001-018-thyssenkrupp_FT_hydrogen_15.7.22_jul2022.pdf,0
thyssenkrupp,Energy Transition & Zero Carbon Technologies,2022,global,-000-905-thyssenkrupp_website_cop26_jan2022.pdf,1
thyssenkrupp,Energy Transition & Zero Carbon Technologies,2022,global,-000-905-thyssenkrupp_website_Interview-hydrogenexpert_jan2022.pdf,1
thyssenkrupp,Energy Transition & Zero Carbon Technologies,2022,global,-000-905-thyssenkrupp_website_technologies_jan2022.pdf,1
thyssenkrupp,Energy Transition & Zero Carbon Technologies,2022,global,-001-085-thyssenkrupp_CEO_Q42022_EarningsCallTranscript_SeekingAlpha_17.11.22_nov2022.pdf,-1
thyssenkrupp,Energy Transition & Zero Carbon Technologies,2022,global,-001-075-thyssenkrupp_pressrelease_COP27_8.11.22_nov2022.pdf,1
thyssenkrupp,Energy Transition & Zero Carbon Technologies,2022,europe,-000-905-thyssenkrupp_website_mobility-altfuels_jan2022.pdf,0
thyssenkrupp,Energy Transition & Zero Carbon Technologies,2022,europe,-000-899-thyssenkrupp_PR_H2-Shell_10.1.22_jan2022.pdf,1
thyssenkrupp,Energy Transition & Zero Carbon Technologies,2022,europe,-000-991-greenhydrogentaskforce_whitepaper_22.06.21_jun2022.pdf,2
thyssenkrupp,Energy Transition & Zero Carbon Technologies,2022,europe,-000-936-thyssenkrupp_eurometal_decarbonization_17.2.22_feb2022.pdf,-1
thyssenkrupp,Energy Transition & Zero Carbon Technologies,2022,germany,-001-073-thyssenkrupp_stories_hydrogen-germany_nov2022.pdf,1
thyssenkrupp,Energy Transition & Zero Carbon Technologies,2022,germany,-001-030-thyssenkrupp_PR_CEO_hydrogeneconomy_10.8.22_aug2022.pdf,-1
thyssenkrupp,Energy Transition & Zero Carbon Technologies,2022,germany,-000-905-thyssenkrupp_website_methanol_jan2022.pdf,1
thyssenkrupp,Energy Transition & Zero Carbon Technologies,2022,germany,-000-956-thyssenkrupp_handelsblatt_ceo_2.4.22_apr2022.pdf,1
thyssenkrupp,Energy Transition & Zero Carbon Technologies,2022,germany,-000-939-thyssenkrupp_pressrelease_Hydrogen-support_22.2.22_mar2022.pdf,1
thyssenkrupp,Energy Transition & Zero Carbon Technologies,2022,eu,-000-905-thyssenkrupp_website_cement_jan2022.pdf,0
thyssenkrupp,Energy Transition & Zero Carbon Technologies,2022,eu,-001-079-thyssenkrupp_twitter_H2_EC_8.11.22_nov2022.pdf,0
thyssenkrupp,Energy Transition & Zero Carbon Technologies,2022,eu,-001-073-euractiv_steel_H2_28.10.22_nov2022.pdf,1
thyssenkrupp,Energy Transition & Zero Carbon Technologies,2022,eu,-001-001-thyssenkrupp_PR_hydrogen_11.7.22_jul2022.pdf,1
thyssenkrupp,Energy Transition & Zero Carbon Technologies,2022,eu,-000-980-thyssenkrupp_ECadoption-comment_gaspackage_12.4.22_jun2022.pdf,1
thyssenkrupp,Energy Transition & Zero Carbon Technologies,2022,united_states,-001-102-thyssenkrupp_comment_cleanhydrogentaxcredit_2.12.22_jan2023.pdf,0
ArcelorMittal,GHG Emission Regulation,2022,global,-000-985-arcelormittal_website_lowemissionsteelstandard_16.6.22_jun2022.pdf,1
ArcelorMittal,GHG Emission Regulation,2022,europe,-000-946-arcelormittal_annualreport2021_p.71_11.3.22_mar2022.pdf,0
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2023,global,-001-114-arcelormittal_WEF_steeldecarbonization_17.1.23_jan2023.pdf,1
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2023,india,-001-107-arcelormittal_forbes_CCU_11.1.23_jan2023.pdf,0
BASF,Alignment with IPCC on Climate Action,2021,eu,-000-739-BASF_Twitter_EGD_29.1.21_feb2021.pdf,2
BASF,Alignment with IPCC on Climate Action,2021,eu,-000-868-basf_detijd_EU-policy_6.11.21_nov2021.pdf,-1
BASF,Alignment with IPCC on Climate Action,2021,eu,-000-819-BASF_WD_energytransitionposition_23.7.21_july2021.pdf,0
BASF,Alignment with IPCC on Climate Action,2021,eu,-000-748-BASF_Creating-Chemistry_issue10_magazine_22.2.21_feb2021.pdf,0
BASF,Alignment with IPCC on Climate Action,2021,eu,-000-772-BASF_Speech_AGM_2021_29.4.21_may21.pdf,0
BASF,Alignment with IPCC on Climate Action,2021,eu,-000-766-basf_handelsblatt_ceo_22.4.21_apr2021.pdf,2
BASF,Alignment with IPCC on Climate Action,2021,eu,-000-901-wintershalldea_CCS_website__1.8.21_jan2022.pdf,2
BASF,Alignment with IPCC on Climate Action,2021,eu,-000-818-basf_wd_pr_FF55_14.7.21_july2021.pdf,2
BASF,Alignment with IPCC on Climate Action,2021,eu,-000-901-BASF_Industry-Associations-Review_11.21_jan2022.pdf,2
BASF,Alignment with IPCC on Climate Action,2021,eu,-001-021-Cefic-roundtable_2021.02.15_Meeting_DGENER_jul2022.pdf,2
BASF,Alignment with IPCC on Climate Action,2021,united_states,-000-907-C2ES_letter_Bidenclimatesolutions_jan2021.pdf,1
BASF,Alignment with IPCC on Climate Action,2021,united_states,-000-852-C2ES_NetZeroInfrastructure_July2021.pdf,2
BASF,Alignment with IPCC on Climate Action,2021,united_states,-000-901-BASF_USDA-2021-0003-0916_climatesmartagriculture_28.4.21_jan2022.pdf,1
BASF,Alignment with IPCC on Climate Action,2021,global,-000-748-BASF_Creating-Chemistry_issue10_magazine_22.2.21_feb2021.pdf,1
BASF,Alignment with IPCC on Climate Action,2021,global,-000-766-basf_linkedin_ceo_22.4.21_apr2021.pdf,1
BASF,Alignment with IPCC on Climate Action,2021,global,-000-848-WEF_G7_massupload_jun2021.pdf,2
BASF,Alignment with IPCC on Climate Action,2021,germany,-000-791-basf_spiegel_germany_climatepol_suscouncil_8.6.21_jun21.pdf,1
BASF,Alignment with IPCC on Climate Action,2021,germany,-000-766-basf_welt_ceo_18.4.21_apr2021.pdf,2
BASF,Alignment with IPCC on Climate Action,2021,germany,-000-901-BASF_CEO_Q2-2021_EarningsCallTranscript_jan2022.pdf,0
BASF,Alignment with IPCC on Climate Action,2021,europe,-000-866-BASF-VCI_handelsblatt_CEO_climateEU_24.10.21_nov2021.pdf,-1
BASF,Emissions Trading,2021,eu,-000-791-basf_spiegel_germany_climatepol_suscouncil_8.6.21_jun21.pdf,1
BASF,Emissions Trading,2021,eu,-000-901-BASF_Industry-Associations-Review_11.21_jan2022.pdf,-1
BASF,Emissions Trading,2021,eu,-001-032-BASF_EUPublicConsultation_ETSrevision_02.2021_Aug2022.pdf,-1
BASF,Emissions Trading,2021,eu,-000-775-euractiv_etsccfd_10.5.21_may21.pdf,0
BASF,Emissions Trading,2021,eu,-000-818-basf_wd_pr_FF55_14.7.21_july2021.pdf,1
BASF,Emissions Trading,2021,global,-000-848-WEF_G7_massupload_jun2021.pdf,1
BASF,Energy Transition & Zero Carbon Technologies,2021,global,-000-748-BASF_Creating-Chemistry_issue10_magazine_22.2.21_feb2021.pdf,1
BASF,Energy Transition & Zero Carbon Technologies,2021,global,-000-818-basf_wd_twitter_h2_15.7.21_july2021.pdf,1
BASF,Energy Transition & Zero Carbon Technologies,2021,global,-000-837-basf_wd_twitter_h2_27.8.21_aug2021.pdf,0
BASF,Energy Transition & Zero Carbon Technologies,2021,global,-000-759-basf_wd_pressrelease_31.3.21_apr2021.pdf,-1
BASF,Energy Transition & Zero Carbon Technologies,2021,global,-000-832-BASF_WintershallDea_turquoisehydrogen_18.8.21_aug2021.pdf,0
BASF,Energy Transition & Zero Carbon Technologies,2021,global,-000-816-basf_ceo_handelsblatt_H2_24.6.21_july2021.pdf,1
BASF,Energy Transition & Zero Carbon Technologies,2021,global,-000-748-BASF_Creating-Chemistry_issue10_magazine_22.2.21_feb2021.pdf,0
BASF,Energy Transition & Zero Carbon Technologies,2021,global,-000-901-BASF_Industry-Associations-Review_11.21_jan2022.pdf,1
BASF,Energy Transition & Zero Carbon Technologies,2021,global,-000-749-BASF_WintershallDea_2020AnnualReport_25.2.21_feb2021.pdf,-1
BASF,Energy Transition & Zero Carbon Technologies,2021,global,-000-838-basf_wd_twitter_H2-NG_1.9.21_sep2-21.pdf,-1
BASF,Energy Transition & Zero Carbon Technologies,2021,global,-000-751-basf_WintershallDea_Twitter_1.3.21_mar2021.pdf,0
BASF,Energy Transition & Zero Carbon Technologies,2021,global,-000-848-WEF_G7_massupload_jun2021.pdf,2
BASF,Energy Transition & Zero Carbon Technologies,2021,germany,-000-843-basf_wd_PR_hydrogen-gas_15.9.21_sep2021.pdf,0
BASF,Energy Transition & Zero Carbon Technologies,2021,germany,-000-832-basf_WD_PR_oilpipeline_6.8.21_aug2021.pdf,-2
BASF,Energy Transition & Zero Carbon Technologies,2021,germany,-000-783-basf_ceo_rweplansdecarb_21.5.21_may21.pdf,1
BASF,Energy Transition & Zero Carbon Technologies,2021,germany,-000-816-basf_handelsblatt_ceo_H2_6.7.21_july2021.pdf,1
BASF,Energy Transition & Zero Carbon Technologies,2021,germany,-000-889-BASF_VCI_PR_germany-climate_13.12.21_dec2021.pdf,1
BASF,Energy Transition & Zero Carbon Technologies,2021,germany,-000-783-basf_handelsblatt_ceo_H_21.5.21_jun21.pdf,0
BASF,Energy Transition & Zero Carbon Technologies,2021,germany,-000-783-basf_handelsblatt_ceo_EEG_26.5.21_jun21.pdf,-1
BASF,Energy Transition & Zero Carbon Technologies,2021,germany,-000-774-handelsblatt_germanytarget_6.5.21_may21.pdf,1
BASF,Energy Transition & Zero Carbon Technologies,2021,eu,-000-866-basf_wd_euractiv_gas_25.10.21_nov2021.pdf,-1
BASF,Energy Transition & Zero Carbon Technologies,2021,eu,-000-818-basf_wd_pr_FF55_14.7.21_july2021.pdf,-1
BASF,Energy Transition & Zero Carbon Technologies,2021,eu,-001-021-Cefic-roundtable_2021.02.15_Meeting_DGENER_jul2022.pdf,1
BASF,Energy Transition & Zero Carbon Technologies,2021,eu,-000-819-BASF_WD_energytransitionposition_23.7.21_july2021.pdf,0
BASF,Energy Transition & Zero Carbon Technologies,2021,eu,-000-818-basf_wd_twitter_gas_15.7.21_july2021.pdf,0
BASF,Energy Transition & Zero Carbon Technologies,2021,eu,-000-766-basf_WD_positionpapernatgas_13.1.21_apr2021.pdf,-1
BASF,Energy Transition & Zero Carbon Technologies,2021,eu,-000-806-basf_wd_PR_fossilgas_29.6.21_july21.pdf,-1
BASF,Energy Transition & Zero Carbon Technologies,2021,eu,-000-775-euractiv_etsccfd_10.5.21_may21.pdf,1
BASF,Energy Transition & Zero Carbon Technologies,2021,eu,-000-843-basf_wd_pressrelease_DUH_20.9.21_sep2021.pdf,-1
BASF,Energy Transition & Zero Carbon Technologies,2021,eu,-000-766-basf_linkedin_ceo_22.4.21_apr2021.pdf,1
BASF,Energy Transition & Zero Carbon Technologies,2021,eu,-000-806-JointCEOletter-RES-industry-MEP_-July2021.pdf,2
BASF,Energy Transition & Zero Carbon Technologies,2021,eu,-000-741-BASF_pressrelease_decarbonization_ceo_9.2.21_feb2021.pdf,1
BASF,Energy Transition & Zero Carbon Technologies,2021,eu,-000-763-basf_wd_twitter_gas_7.4.21_apr2021.pdf,-2
BASF,Energy Transition & Zero Carbon Technologies,2021,eu,-000-816-basf_euractiv_ceo_29.6.21_july2021.pdf,1
BASF,Energy Transition & Zero Carbon Technologies,2021,eu,-000-827-basf_wd_twitter_H2_9.8.21_aug2021.pdf,0
BASF,Energy Transition & Zero Carbon Technologies,2021,eu,-000-776-cefic_PR_ccfd_12.5.21_may21.pdf,1
BASF,Energy Transition & Zero Carbon Technologies,2021,eu,-000-772-BASF_Speech_AGM_2021_29.4.21_may21.pdf,1
BASF,Energy Transition & Zero Carbon Technologies,2021,eu,-000-866-BASF-VCI_handelsblatt_CEO_climateEU_24.10.21_nov2021.pdf,1
BASF,Energy Transition & Zero Carbon Technologies,2021,united_states,-000-901-BASF_LD-2_Disclosure_Form_Q22021_jan2022.pdf,1
BASF,Energy Transition & Zero Carbon Technologies,2021,united_states,-000-852-C2ES_NetZeroInfrastructure_July2021.pdf,2
BASF,Energy Transition & Zero Carbon Technologies,2021,united_states,-000-901-BASF_USDA-2021-0003-0916_climatesmartagriculture_28.4.21_jan2022.pdf,1
BASF,Energy Transition & Zero Carbon Technologies,2021,europe,-000-866-basf_wintershalldea_CEO_handelsblatt_gas_5.10.21_nov2021.pdf,-1
BASF,Energy Transition & Zero Carbon Technologies,2021,europe,-000-868-basf_detijd_EU-policy_6.11.21_nov2021.pdf,-1
BASF,Energy Transition & Zero Carbon Technologies,2021,europe,-000-756-Gas_is_not_over_–_EURACTIV.com_Feb2021_AccessedMarch2021.pdf,-1
BASF,Energy Transition & Zero Carbon Technologies,2021,europe,-000-806-basf_WD_Hydrogen_positionpaper_18.6.21_july21.pdf,-1
BASF,Energy Transition & Zero Carbon Technologies,2021,europe,-000-901-wintershalldea_CCS_website__1.8.21_jan2022.pdf,0
BASF,Energy Transition & Zero Carbon Technologies,2021,europe,-000-774-basf_wd_ceo_euractiv_10.5.21_may21.pdf,-1
BASF,Energy Transition & Zero Carbon Technologies,2021,europe,-000-786-basf_twitter_wd_ceo_4.6.21_jun21.pdf,1
BASF,Energy Transition & Zero Carbon Technologies,2021,europe,-000-868-BASF_WD_PR_nordstream2_8.11.21_nov2021.pdf,-2
BASF,Energy Transition & Zero Carbon Technologies,2021,europe,-000-766-BASF_WD_pressrelease_nordstream20.4.21_apr2021.pdf,-2
BASF,Energy Transition & Zero Carbon Technologies,2021,africa,-000-745-basf_wintershalldea_OGEgypt_15.2.21_feb2021.pdf,-1
BASF,GHG Emission Regulation,2021,global,-000-901-BASF_Industry-Associations-Review_11.21_jan2022.pdf,0
BASF,GHG Emission Regulation,2021,global,-000-783-basf_wd_twitter_methane_27.5.21_jun21.pdf,1
BASF,GHG Emission Regulation,2021,global,-000-848-WEF_G7_massupload_jun2021.pdf,2
BASF,GHG Emission Regulation,2021,germany,-000-791-basf_spiegel_germany_climatepol_suscouncil_8.6.21_jun21.pdf,1
BASF,GHG Emission Regulation,2021,germany,-000-774-handelsblatt_germanytarget_6.5.21_may21.pdf,-1
BASF,GHG Emission Regulation,2021,germany,-000-783-basf_handelsblatt_ceo_25.5.21_may21.pdf,-1
BASF,GHG Emission Regulation,2021,eu,-000-901-BASF_CEO_Q32021_EarningsCallTranscript_jan2022.pdf,0
BASF,GHG Emission Regulation,2021,eu,-000-901-wintershalldea_CCS_website__1.8.21_jan2022.pdf,2
BASF,GHG Emission Regulation,2021,eu,-001-032-BASF_EUPublicConsultation_ETSrevision_02.2021_Aug2022.pdf,1
BASF,GHG Emission Regulation,2021,eu,-000-868-basf_detijd_EU-policy_6.11.21_nov2021.pdf,0
BASF,GHG Emission Regulation,2021,eu,-000-843-basf_wd_pressrelease_DUH_20.9.21_sep2021.pdf,1
BASF,GHG Emission Regulation,2021,eu,-000-901-BASF_CEO_Q2-2021_EarningsCallTranscript_jan2022.pdf,0
BASF,GHG Emission Regulation,2021,eu,-000-818-basf_wd_pr_FF55_14.7.21_july2021.pdf,1
BASF,GHG Emission Regulation,2021,united_states,-000-901-BASF_LD-2_Disclosure_Form_Q32021_jan2022.pdf,-1
BASF,GHG Emission Regulation,2021,europe,-000-756-E&P_Plus_Industry_Pulse__Routes_to_Reduce_Emissions_from_Oil_and_Gas_Production___Hart_Energy_JAn2021_AccessedMarch2021.pdf,0
BASF,Energy and Resource Efficiency,2021,global,-000-748-BASF_annualReport2020_p.161_26.2.21_feb2021.pdf,1
BASF,Energy and Resource Efficiency,2021,global,-000-848-WEF_G7_massupload_jun2021.pdf,1
BASF,Energy and Resource Efficiency,2021,global,-000-901-BASF_Industry-Associations-Review_11.21_jan2022.pdf,-1
BASF,Energy and Resource Efficiency,2021,global,-000-862-basf_WD_PR_consumerhabits_12.10.21_oct2021.pdf,0
BASF,Energy and Resource Efficiency,2021,eu,-001-121-BASF_EUPC_PPWR_Attachment_01.2021_Feb2023.pdf,-1
BASF,Energy and Resource Efficiency,2021,eu,-001-032-BASF_EUPublicConsultation_ETSrevision_02.2021_Aug2022.pdf,1
BASF,Energy and Resource Efficiency,2021,eu,-000-818-basf_wd_pr_FF55_14.7.21_july2021.pdf,-1
BASF,Energy and Resource Efficiency,2021,eu,-000-901-BASF_comment-EPBD_22.3.21_jan2022.pdf,0
BASF,Energy and Resource Efficiency,2021,united_states,-000-901-BASF_LD-2_Disclosure_Form_Q22021_jan2022.pdf,1
BASF,Renewable Energy,2021,global,-000-901-BASF_Industry-Associations-Review_11.21_jan2022.pdf,0
BASF,Renewable Energy,2021,eu,-000-816-basf_linkedin_ceo_8.7.21_july2021.pdf,1
BASF,Renewable Energy,2021,eu,-000-818-basf_wd_pr_FF55_14.7.21_july2021.pdf,-1
BASF,Renewable Energy,2021,eu,-000-772-BASF_Speech_AGM_2021_29.4.21_may21.pdf,0
BASF,Renewable Energy,2021,eu,-000-816-basf_euractiv_ceo_29.6.21_july2021.pdf,1
BASF,Renewable Energy,2021,europe,-000-868-basf_detijd_EU-policy_6.11.21_nov2021.pdf,-1
BASF,Renewable Energy,2021,europe,-000-843-basf_ceo_welt_climatepolicy_15.9.21_sep2021.pdf,0
BASF,Renewable Energy,2021,europe,-000-904-BASF_CDP2021_Dec2021.pdf,-1
BASF,Renewable Energy,2021,germany,-000-783-basf_handelsblatt_ceo_EEG_26.5.21_jun21.pdf,-1
BASF,Renewable Energy,2021,germany,-000-783-basf_ceo_rweplansdecarb_21.5.21_may21.pdf,0
BASF,Renewable Energy,2021,germany,-000-766-basf_linkedin_ceo_22.4.21_apr2021.pdf,-1
BASF,Support of UN Climate Process,2021,global,-000-901-BASF_Industry-Associations-Review_11.21_jan2022.pdf,1
BASF,Support of UN Climate Process,2021,global,-000-866-basf_wd_euractiv_gas_25.10.21_nov2021.pdf,1
BASF,Support of UN Climate Process,2021,global,-000-848-WEF_G7_massupload_jun2021.pdf,2
