company_name,evidence_query,evidence_year,new_region,document_id,evidence_score
UltraTech Cement,Energy Transition & Zero Carbon Technologies,2022,india,-001-022-UltraTechCement_Integrated_Annual_Report_2021-22_July2022_AccessedAug2022.pdf,0
UltraTech Cement,Energy Transition & Zero Carbon Technologies,2022,global,-001-037-UltraTech_to_leverage_Coolbrook's_innovative_electric_technology_for_accelerating_decarbonization_aug2022.pdf,0
United Airlines,Energy Transition & Zero Carbon Technologies,2023,global,-001-125-United_2022-10K-report_02-23.pdf,-1
United Airlines,Energy Transition & Zero Carbon Technologies,2023,global,-001-125-United_Q4-2022-earnings-call_01-23.pdf,1
United Airlines,Energy Transition & Zero Carbon Technologies,2023,united_states,-001-125-United_press-release_01-23.pdf,0
Vale,Energy Transition & Zero Carbon Technologies,2022,south_america,#NAME?,-1
Vale,Energy Transition & Zero Carbon Technologies,2022,global,#NAME?,1
Vedanta Resources,Alignment with IPCC on Climate Action,2022,global,-001-035-Vedanta_TCFDReport-4-5.pdf,2
Vedanta Resources,Alignment with IPCC on Climate Action,2022,global,#NAME?,2
Vedanta Resources,Alignment with IPCC on Climate Action,2022,global,#NAME?,2
Vedanta Resources,Alignment with IPCC on Climate Action,2022,asia,#NAME?,1
Vedanta Resources,Alignment with IPCC on Climate Action,2022,asia,-001-035-Vedanta_TCFDReport-4-5.pdf,1
Vedanta Resources,Alignment with IPCC on Climate Action,2022,asia,#NAME?,1
Vedanta Resources,Energy Transition & Zero Carbon Technologies,2022,asia,#NAME?,1
Vedanta Resources,Energy Transition & Zero Carbon Technologies,2022,asia,-001-035-Vedanta_TCFDReport-4-5.pdf,1
Vedanta Resources,Energy Transition & Zero Carbon Technologies,2022,india,#NAME?,-2
Vedanta Resources,Energy Transition & Zero Carbon Technologies,2022,global,#NAME?,1
Vedanta Resources,Supporting the Need for Regulations,2022,asia,-001-035-Vedanta_TCFDReport-4-5.pdf,1
Vedanta Resources,Supporting the Need for Regulations,2022,global,#NAME?,1
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,europe,#NAME?,1
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,united_states,-000-825-Honda_Newsweek_Automakers-React-Biden-Standards_08-2021.pdf,1
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,united_states,#NAME?,-1
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,united_states,#NAME?,-1
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,united_states,#NAME?,-2
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,united_states,#NAME?,-2
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,united_states,#NAME?,-2
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,united_states,#NAME?,-2
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,united_states,-000-825-Joint-Statement_Biden-Clean-Cars_08-2021.pdf,1
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,united_states,#NAME?,-2
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,eu,-000-808-VDA_FT_ICE-Petrol_07-2021.pdf,0
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,eu,-000-853-VW_Auto-Motor_Fit-55_10-2021.pdf,1
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,eu,#NAME?,2
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,eu,-000-848-VW_AutoNews_Diess-Electrification_09-2021.pdf,0
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,eu,-000-853-VW_Welt_Combustion-Ban_10-2021.pdf,0
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,eu,#NAME?,1
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,eu,-000-806-VW_Politico_VW-ACEA_07-2021.pdf,1
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,eu,-000-806-VW_Consultation_CO2-Standards-LDVs_07-2021.pdf,0
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,eu,-000-804-VW_Press-Release_Decarbonization-Plan_07-2021.pdf,0
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,global,-000-841-VW_Speech-CEO_IAA-Mobility_09-2021.pdf,2
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,global,-000-841-VW_CNN_Interview-Diess_09-2021.pdf,-1
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,global,-000-841-VW_Speech-CEO_IAA-Mobility_09-2021.pdf,1
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,global,-000-847-VW_Twitter-Diess_Coal-2030_09-2021.pdf,2
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,global,-000-807-CEO-Alliance_2030-55-GHG-Reduction_07-2021.pdf,1
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,global,-000-897-VW_Auto-News_Audi-CEO_01-2022.pdf,1
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,united_kingdom,-001-023-VW_Consultation-Bentley_UK-CO2-Standards_08-22.pdf,1
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,united_kingdom,#NAME?,-2
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,united_kingdom,-001-023-VW_Consultation-UK-CO2-Standards_08-22.pdf,-2
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,united_kingdom,-001-023-VW_Consultation-UK-CO2-Standards_08-22.pdf,1
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,united_kingdom,-001-023-VW_Consultation-Bentley_UK-CO2-Standards_08-22.pdf,-2
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,australia,#NAME?,1
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,australia,-001-123-VW_Consultation_Aus_Fuel-Quality_02-23.pdf,1
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,germany,-000-862-VW_WirschaftsWoche_Tempo_10-2021.pdf,2
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,germany,-000-853-VW_Twitter_Diess-Coal_10-2021.pdf,2
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2021,germany,-000-853-VW_Twitter_Diess-Green-Electricity_10-2021.pdf,1
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2023,spain,#NAME?,2
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2023,spain,#NAME?,1
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2023,eu,#NAME?,-2
Volkswagen Group,Energy Transition & Zero Carbon Technologies,2023,eu,#NAME?,1
Volvo Group,Alignment with IPCC on Climate Action,2022,eu,#NAME?,2
Volvo Group,Alignment with IPCC on Climate Action,2022,global,#NAME?,2
Volvo Group,Alignment with IPCC on Climate Action,2022,united_kingdom,#NAME?,2
Volvo Group,GHG Emission Regulation,2022,united_states,#NAME?,-2
Volvo Group,GHG Emission Regulation,2022,global,#NAME?,0
Volvo Group,Energy Transition & Zero Carbon Technologies,2023,global,#NAME?,0
Volvo Group,Energy Transition & Zero Carbon Technologies,2023,global,-001-108-VolvoGroup_Twitter-Jan23_Accessed-Jan23(2).pdf,1
Volvo Group,Energy Transition & Zero Carbon Technologies,2023,global,#NAME?,2
Volvo Group,Energy Transition & Zero Carbon Technologies,2023,france,-001-119-VolvoGroup_PressRelease-Feb23_Accessed-Feb23(2).pdf,1
Volvo Group,Energy Transition & Zero Carbon Technologies,2023,eu,#NAME?,-1
Volvo Group,Energy Transition & Zero Carbon Technologies,2023,eu,-001-108-VolvoGroup_Twitter-Jan23_Accessed-Jan23(3).pdf,0
Volvo Group,Energy Transition & Zero Carbon Technologies,2023,eu,#NAME?,0
Volvo Group,Energy Transition & Zero Carbon Technologies,2023,eu,#NAME?,1
Volvo Group,Energy Transition & Zero Carbon Technologies,2023,eu,#NAME?,0
Volvo Group,Energy Transition & Zero Carbon Technologies,2023,united_states,#NAME?,2
Volvo Group,Energy Transition & Zero Carbon Technologies,2023,australia,#NAME?,1
Volvo Group,GHG Emission Regulation,2023,global,#NAME?,0
Volvo Group,GHG Emission Regulation,2023,eu,#NAME?,0
Volvo Group,GHG Emission Regulation,2023,eu,#NAME?,0
Volvo Group,Alignment with IPCC on Climate Action,2023,france,-001-119-VolvoGroup_PressRelease-Feb23_Accessed-Feb23(2).pdf,2
Volvo Group,Alignment with IPCC on Climate Action,2023,global,#NAME?,0
Volvo Group,Alignment with IPCC on Climate Action,2023,global,#NAME?,2
Volvo Group,Alignment with IPCC on Climate Action,2023,united_states,#NAME?,0
Weyerhaeuser Company,Communication of Climate Science,2022,north_america,#NAME?,2
Weyerhaeuser Company,Communication of Climate Science,2022,united_states,#NAME?,1
thyssenkrupp,Energy Transition & Zero Carbon Technologies,2023,eu,#NAME?,0
thyssenkrupp,Energy Transition & Zero Carbon Technologies,2023,global,#NAME?,0
Uniper,Emissions Trading,2017,eu,#NAME?,2
Uniper,Emissions Trading,2017,eu,#NAME?,2
Uniper,Emissions Trading,2017,united_kingdom,#NAME?,2
Uniper,Energy Transition & Zero Carbon Technologies,2017,united_kingdom,#NAME?,1
Uniper,Energy Transition & Zero Carbon Technologies,2017,united_kingdom,#NAME?,-1
Uniper,Energy Transition & Zero Carbon Technologies,2017,united_kingdom,#NAME?,-1
Uniper,Energy Transition & Zero Carbon Technologies,2017,united_kingdom,#NAME?,-1
Uniper,Energy Transition & Zero Carbon Technologies,2017,united_kingdom,#NAME?,-1
Uniper,Energy Transition & Zero Carbon Technologies,2017,eu,-000-740-Uniper_sustainability_report_2016_4-8_accessedFeb21.pdf,-1
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,united_states,#NAME?,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,united_states,#NAME?,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,united_states,#NAME?,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,united_states,-000-899-Airliquide_LD-2DisclosureForm_Q1_20.4.21_jan2022.pdf,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,united_states,#NAME?,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,united_states,-000-899-Airliquide_LD-2DisclosureForm_Q2_30.6.21_jan2022.pdf,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,united_states,#NAME?,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,united_states,#NAME?,-1
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,united_states,#NAME?,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,united_states,-000-899-Airliquide_LD-2DisclosureForm_Q3_20.10.21_jan2022.pdf,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,europe,#NAME?,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,europe,#NAME?,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,eu,#NAME?,2
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,eu,#NAME?,-1
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,eu,#NAME?,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,eu,#NAME?,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,eu,#NAME?,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,eu,#NAME?,2
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,eu,#NAME?,-1
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,eu,#NAME?,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,eu,#NAME?,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,-000-837-airliquide_h2biomethane_PR_19.8.21_aug2-21.pdf,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,2
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,-1
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,-1
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,-000-818-airliquide_magazine_june-2021_july2021.pdf,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,-1
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,global,-000-759-airliquide_2020-annual-report_p.20-24_31.3.21_apr2021.pdf,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,canada,#NAME?,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,united_kingdom,#NAME?,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,united_kingdom,#NAME?,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,north_america,#NAME?,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,netherlands,#NAME?,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,spain,#NAME?,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,france,#NAME?,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,korea,#NAME?,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,italy,#NAME?,0
Air Liquide,Energy Transition & Zero Carbon Technologies,2021,germany,#NAME?,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2017,global,-000-281-Air-Liquide_Honda_11-Companies-Collaborate-Construction-Hydrogen-Station_08-06-2017.pdf,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2017,global,#NAME?,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2017,global,-000-289-33745_Air-Liquide---Q10-:-D5_289486_2017-07-18_14:14.pdf,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2017,global,#NAME?,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2017,global,#NAME?,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2017,global,#NAME?,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2017,global,#NAME?,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2017,global,#NAME?,1
Air Liquide,Energy Transition & Zero Carbon Technologies,2017,europe,-000-301-Air-Liquide_Press-Release_New-Hydrogen-Council-Launcesh_09-10-2017.pdf,1
BASF,Energy and Resource Efficiency,2014,eu,#NAME?,-2
BASF,Energy and Resource Efficiency,2014,eu,#NAME?,-1
BASF,Energy and Resource Efficiency,2014,eu,-000-075-48_BASF---Q8-:-D6_75967_2015-07-31_14:01.pdf,-1
BASF,Energy and Resource Efficiency,2014,united_states,#NAME?,-1
BASF,Renewable Energy,2014,eu,#NAME?,-2
BASF,Renewable Energy,2014,eu,-000-075-48_BASF---Q9-:-D5_75912_2015-07-30_15:49.pdf,-2
BASF,Renewable Energy,2014,eu,-000-075-48_BASF---Q9-:-D6_75924_2015-07-30_16:50.pdf,-1
BASF,Renewable Energy,2014,eu,#NAME?,-2
BASF,Renewable Energy,2014,eu,#NAME?,-1
BASF,Renewable Energy,2014,global,#NAME?,-1
BASF,Renewable Energy,2014,global,-000-075-48_BASF---Q8-:-D6_75967_2015-07-31_14:01.pdf,-1
BASF,Renewable Energy,2014,united_states,-000-078-48_BASF---Q9-:-D5_78960_2015-08-28_09:00.pdf,-1
BASF,Renewable Energy,2014,united_states,#NAME?,-1
Bluescope Steel,Energy Transition & Zero Carbon Technologies,2021,australia,#NAME?,-1
Bluescope Steel,Energy Transition & Zero Carbon Technologies,2021,australia,-000-838-bluescope_climate-action-report-2021_1.9.21_aug2021.pdf,1
Bluescope Steel,Energy Transition & Zero Carbon Technologies,2021,australia,#NAME?,1
Bluescope Steel,Energy Transition & Zero Carbon Technologies,2021,australia,#NAME?,2
Bluescope Steel,Energy Transition & Zero Carbon Technologies,2021,global,-000-841-bluescope_sustainability-report-2021_9.9.21_sep2021.pdf,1
Bluescope Steel,Energy Transition & Zero Carbon Technologies,2021,global,-000-838-bluescope_climate-action-report-2021_1.9.21_aug2021.pdf,1
Bluescope Steel,Energy Transition & Zero Carbon Technologies,2021,global,-000-843-bluescope_annual-report-2020-21_p.10_20.9.21_sep2021.pdf,0
Bluescope Steel,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,1
Bluescope Steel,Energy Transition & Zero Carbon Technologies,2021,global,-000-843-bluescope_investor-day-presentation-day-1_20.9.21_sep2021.pdf,1
Bluescope Steel,Energy Transition & Zero Carbon Technologies,2021,global,-000-843-bluescope_annual-report-2020-21_ceomessage_p.3-4_20.9.21_sep2021.pdf,1
Bluescope Steel,Energy Transition & Zero Carbon Technologies,2021,oceania,#NAME?,0
E.ON,Energy Transition & Zero Carbon Technologies,2021,germany,-000-745-69_E.ON---Q10-:-D1_745131_2021-02-19_11:23.pdf,0
E.ON,Energy Transition & Zero Carbon Technologies,2021,germany,#NAME?,-1
E.ON,Energy Transition & Zero Carbon Technologies,2021,united_states,#NAME?,2
E.ON,Energy Transition & Zero Carbon Technologies,2021,united_states,#NAME?,1
E.ON,Energy Transition & Zero Carbon Technologies,2021,eu,#NAME?,1
E.ON,Energy Transition & Zero Carbon Technologies,2021,eu,#NAME?,1
E.ON,Energy Transition & Zero Carbon Technologies,2021,eu,-000-808-E.ON_Consultation_CO2-Standards-LDVs_07-2021.pdf,2
E.ON,Energy Transition & Zero Carbon Technologies,2021,eu,#NAME?,0
E.ON,Energy Transition & Zero Carbon Technologies,2021,eu,-000-745-69_E.ON---Q10-:-D1_745129_2021-02-19_11:22.pdf,1
E.ON,Energy Transition & Zero Carbon Technologies,2021,united_kingdom,"-000-792-E.ON_to_Johnson_ _”Get_a_grip_on_decarb,_give_industry_your_deliverable_details”___theenergyst.com.pdf",1
E.ON,Energy Transition & Zero Carbon Technologies,2021,united_kingdom,#NAME?,1
E.ON,Energy Transition & Zero Carbon Technologies,2021,united_kingdom,-000-862-E.ON_Energy_firms_'urge_government_to_ditch_green_taxes_this_winter'_-_Energy_Live_NewsOct2021.pdf,-2
E.ON,Energy Transition & Zero Carbon Technologies,2021,europe,#NAME?,1
E.ON,Energy Transition & Zero Carbon Technologies,2021,europe,-000-807-CEO-Alliance_2030-55-GHG-Reduction_07-2021.pdf,1
TotalEnergies,Energy Transition & Zero Carbon Technologies,2018,global,#NAME?,0
TotalEnergies,Energy Transition & Zero Carbon Technologies,2018,global,-000-379-Total_Climate_Patrick_Pouyanné's_Foreword_Corpwebsite_2017.pdf,-1
TotalEnergies,Energy Transition & Zero Carbon Technologies,2018,global,#NAME?,0
TotalEnergies,Energy Transition & Zero Carbon Technologies,2018,global,#NAME?,-1
TotalEnergies,Energy Transition & Zero Carbon Technologies,2018,japan,-000-308-Total_Nikkei-Asian-Review_Total-Shifting-Focus-LNG_28-02-2018.pdf,0
TotalEnergies,Energy Transition & Zero Carbon Technologies,2018,united_states,#NAME?,0
TotalEnergies,Alignment with IPCC on Climate Action,2014,global,#NAME?,-1
TotalEnergies,Alignment with IPCC on Climate Action,2014,eu,-000-072-23_Total---Q2-:-D6_72294_2015-07-24_17:41.pdf,-1
TotalEnergies,Energy Transition & Zero Carbon Technologies,2014,global,#NAME?,-1
TotalEnergies,Energy Transition & Zero Carbon Technologies,2014,global,#NAME?,1
TotalEnergies,Energy Transition & Zero Carbon Technologies,2014,eu,#NAME?,-1
TotalEnergies,Energy Transition & Zero Carbon Technologies,2015,global,-000-016-23_Total---Q10-:-D6_16883_2015-06-01_12:48.pdf,1
TotalEnergies,Energy Transition & Zero Carbon Technologies,2015,global,#NAME?,1
TotalEnergies,Energy Transition & Zero Carbon Technologies,2015,global,-000-067-AirLiquide_Business_Proposals_June_22_2015(4).pdf,2
TotalEnergies,Energy Transition & Zero Carbon Technologies,2015,global,#NAME?,0
TotalEnergies,Energy Transition & Zero Carbon Technologies,2015,global,-000-079-23_Total---Q10-:-D2_79581_2015-09-08_10:50.pdf,1
TotalEnergies,Energy Transition & Zero Carbon Technologies,2015,global,#NAME?,0
TotalEnergies,Energy Transition & Zero Carbon Technologies,2015,global,-000-006-23_Total---Q10-:-D1_6036_2015-05-07_12:10.pdf,-1
TotalEnergies,Energy Transition & Zero Carbon Technologies,2015,canada,-000-072-23_Total---Q10-:-D6_72285_2015-07-24_17:16.pdf,-1
Bluescope Steel,Supporting the Need for Regulations,2021,global,-000-843-bluescope_investor-day-presentation-day-1_20.9.21_sep2021.pdf,0
Bluescope Steel,Supporting the Need for Regulations,2021,global,-000-843-bluescope_annual-report-2020-21_ceomessage_p.3-4_20.9.21_sep2021.pdf,0
Bluescope Steel,Supporting the Need for Regulations,2021,global,#NAME?,0
Bluescope Steel,Supporting the Need for Regulations,2021,australia,-000-838-bluescope_climate-action-report-2021_1.9.21_aug2021.pdf,0
Bluescope Steel,Supporting the Need for Regulations,2021,australia,-000-841-bluescope_sustainability-report-2021_9.9.21_sep2021.pdf,-1
Bluescope Steel,Supporting the Need for Regulations,2021,australia,-000-838-bluescope_climate-action-report-2021_1.9.21_aug2021.pdf,-1
ExxonMobil,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,-1
ExxonMobil,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,0
ExxonMobil,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,0
ExxonMobil,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,-1
ExxonMobil,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,0
ExxonMobil,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,0
ExxonMobil,Energy Transition & Zero Carbon Technologies,2021,global,#NAME?,0
ExxonMobil,Energy Transition & Zero Carbon Technologies,2021,eu,-000-797-1_ARES_2021_2641892_Redacted.pdf,0
ExxonMobil,Energy Transition & Zero Carbon Technologies,2021,eu,-000-842-12_Exxon-Mobil---Q10-:-D2_842878_2021-09-20_14:00.pdf,-1
ExxonMobil,Energy Transition & Zero Carbon Technologies,2021,eu,#NAME?,1
ExxonMobil,Energy Transition & Zero Carbon Technologies,2021,eu,#NAME?,0
ExxonMobil,Energy Transition & Zero Carbon Technologies,2021,united_states,-000-766-ExxonMobil’s_climate_pitch_to_Biden__A_$100B_carbon_project_that_greens_hate_-_POLITICO.pdf,-1
ExxonMobil,Energy Transition & Zero Carbon Technologies,2021,united_states,#NAME?,-2
ExxonMobil,Energy Transition & Zero Carbon Technologies,2021,united_states,#NAME?,-1
ExxonMobil,Energy Transition & Zero Carbon Technologies,2021,united_states,#NAME?,0
ExxonMobil,Energy Transition & Zero Carbon Technologies,2021,united_states,#NAME?,-2
ExxonMobil,Energy Transition & Zero Carbon Technologies,2021,united_states,-000-899-Exxon_Nov2021_DarrenPR$15bill_Jan2022.pdf,0
ExxonMobil,Energy Transition & Zero Carbon Technologies,2021,united_states,#NAME?,0
ExxonMobil,Energy Transition & Zero Carbon Technologies,2021,united_states,-000-782-EX81B2~1.PDF,0
ExxonMobil,Energy Transition & Zero Carbon Technologies,2021,australia,#NAME?,-1
ExxonMobil,Energy Transition & Zero Carbon Technologies,2021,africa,#NAME?,-1
ExxonMobil,Energy Transition & Zero Carbon Technologies,2021,china,#NAME?,-1
ExxonMobil,Energy Transition & Zero Carbon Technologies,2021,united_kingdom,#NAME?,0
EDF,Alignment with IPCC on Climate Action,2020,eu,#NAME?,2
EDF,Alignment with IPCC on Climate Action,2020,eu,#NAME?,2
EDF,Alignment with IPCC on Climate Action,2020,eu,#NAME?,2
EDF,Alignment with IPCC on Climate Action,2020,eu,#NAME?,2
EDF,Alignment with IPCC on Climate Action,2020,eu,-000-743-EDF_presentation-groupe-2020_ceo_feb2021.pdf,2
EDF,Alignment with IPCC on Climate Action,2020,united_states,#NAME?,2
EDF,Alignment with IPCC on Climate Action,2020,united_kingdom,#NAME?,2
EDF,Alignment with IPCC on Climate Action,2020,united_kingdom,#NAME?,2
EDF,Alignment with IPCC on Climate Action,2020,united_kingdom,#NAME?,1
EDF,Alignment with IPCC on Climate Action,2020,global,#NAME?,2
EDF,Alignment with IPCC on Climate Action,2020,global,#NAME?,2
EDF,Carbon Tax,2014,united_kingdom,-000-013-37_EDF---Q6-:-D6_13934_2015-05-26_13:56.pdf,2
EDF,Carbon Tax,2014,global,-000-012-37_EDF---Q6-:-D6_12772_2015-05-22_16:36.pdf,1
General Motors,Support of UN Climate Process,2021,united_states,-000-859-GM_Consultation_US-GHG_10-2021.pdf,1
General Motors,Support of UN Climate Process,2021,united_states,#NAME?,1
General Motors,Support of UN Climate Process,2021,united_states,-000-825-Joint-Statement_Biden-Clean-Cars_08-2021.pdf,1
General Motors,Support of UN Climate Process,2021,united_states,-001-023-GM_Letter_Mary-Barra-Regan_08-22.pdf,1
General Motors,Support of UN Climate Process,2021,united_states,-000-964-GM_SustainabilityReport-2021_Accessed-May2022.pdf,1
General Motors,Support of UN Climate Process,2021,united_states,-000-907-C2ES_letter_Bidenclimatesolutions_jan2021.pdf,2
General Motors,Support of UN Climate Process,2021,global,-001-026-ATAG-declaration_10-21.pdf,2
General Motors,Supporting the Need for Regulations,2021,united_states,-000-907-C2ES_letter_Bidenclimatesolutions_jan2021.pdf,1
General Motors,Supporting the Need for Regulations,2021,united_states,-000-804-GM_2020-Sustainability-Report_07-2021.pdf,1
General Motors,Supporting the Need for Regulations,2021,united_states,#NAME?,1
General Motors,Supporting the Need for Regulations,2021,united_states,-000-964-GM_SustainabilityReport-2021_Accessed-May2022.pdf,1
General Motors,Supporting the Need for Regulations,2021,united_states,#NAME?,1
General Motors,Supporting the Need for Regulations,2021,global,-001-026-ATAG-declaration_10-21.pdf,-1
Nissan,Energy Transition & Zero Carbon Technologies,2013,united_kingdom,#NAME?,1
Nissan,Energy Transition & Zero Carbon Technologies,2013,global,-000-023-68_Nissan---Q10-:-D1_23969_2015-06-08_20:06.pdf,2
Anglo American,Energy Transition & Zero Carbon Technologies,2015,global,-000-279-Anglo-American_Green-Biz_Who's-Who-Amongst-COP21-Commitments_30-05-2017.pdf,-2
Anglo American,Energy Transition & Zero Carbon Technologies,2015,global,#NAME?,-1
Anglo American,Energy Transition & Zero Carbon Technologies,2015,global,#NAME?,-2
Anglo American,Energy Transition & Zero Carbon Technologies,2015,global,-000-090-89529_Anglo-American---Q10-:-D5_90037_2015-10-19_16:03.pdf,-2
Anglo American,Energy Transition & Zero Carbon Technologies,2015,global,-000-090-89529_Anglo-American---Q10-:-D5_90063_2015-10-19_16:35.pdf,-2
